,record_id,month,day,year,plot,species,sex,wgt
24920,24921,2,8,1997,2,PB,M,32.0
24921,24922,2,8,1997,21,PF,M,8.0
24922,24923,2,8,1997,1,OT,M,22.0
24923,24924,2,8,1997,20,OT,F,19.0
24924,24925,2,8,1997,22,DM,F,43.0
24925,24926,2,8,1997,22,DM,M,51.0
24926,24927,2,8,1997,24,RM,M,11.0
24927,24928,2,8,1997,12,DM,M,47.0
24928,24929,2,8,1997,19,PF,M,8.0
24929,24930,2,8,1997,18,RM,M,10.0
24930,24931,2,8,1997,17,DM,M,53.0
24931,24932,2,8,1997,1,DM,F,39.0
24932,24933,2,8,1997,19,PB,F,30.0
24933,24934,2,8,1997,1,DO,F,47.0
24934,24935,2,8,1997,12,DM,F,49.0
24935,24936,2,8,1997,21,RM,F,9.0
24936,24937,2,8,1997,24,PM,M,24.0
24937,24938,2,8,1997,1,DM,M,42.0
24938,24939,2,8,1997,2,DM,M,44.0
24939,24940,2,8,1997,19,PF,F,8.0
24940,24941,2,8,1997,7,RM,M,9.0
24941,24942,2,8,1997,1,DO,M,47.0
24942,24943,2,8,1997,12,DM,M,44.0
24943,24944,2,8,1997,7,OT,M,22.0
24944,24945,2,8,1997,21,PF,M,7.0
24945,24946,2,8,1997,1,DO,F,32.0
24946,24947,2,8,1997,2,DM,M,50.0
24947,24948,2,8,1997,19,PF,M,8.0
24948,24949,2,8,1997,18,DO,M,27.0
24949,24950,2,8,1997,23,PM,M,21.0
24950,24951,2,8,1997,12,DM,M,40.0
24951,24952,2,8,1997,23,RM,F,9.0
24952,24953,2,8,1997,24,PE,F,20.0
24953,24954,2,8,1997,1,DO,M,55.0
24954,24955,2,8,1997,2,PM,M,23.0
24955,24956,2,8,1997,12,DM,M,36.0
24956,24957,2,8,1997,17,DM,M,48.0
24957,24958,2,8,1997,21,AH,,
24958,24959,2,8,1997,24,PL,M,21.0
24959,24960,2,8,1997,2,PM,F,30.0
24960,24961,2,8,1997,12,DM,M,42.0
24961,24962,2,8,1997,1,DO,M,45.0
24962,24963,2,8,1997,18,RM,M,12.0
24963,24964,2,8,1997,18,RM,F,11.0
24964,24965,2,8,1997,17,DM,M,43.0
24965,24966,2,8,1997,22,DM,M,41.0
24966,24967,2,8,1997,12,PF,M,9.0
24967,24968,2,8,1997,12,DM,F,42.0
24968,24969,2,8,1997,12,RM,F,9.0
24969,24970,2,8,1997,17,DM,F,38.0
24970,24971,2,8,1997,22,PF,M,7.0
24971,24972,2,8,1997,1,DO,M,51.0
24972,24973,2,8,1997,22,DM,F,42.0
24973,24974,2,8,1997,19,RM,M,11.0
24974,24975,2,8,1997,18,PF,M,7.0
24975,24976,2,8,1997,17,DM,M,50.0
24976,24977,2,8,1997,1,DO,F,50.0
24977,24978,2,8,1997,17,DM,F,42.0
24978,24979,2,8,1997,22,DM,F,20.0
24979,24980,2,8,1997,2,RM,F,11.0
24980,24981,2,8,1997,2,OT,M,24.0
24981,24982,2,8,1997,12,DM,M,49.0
24982,24983,2,8,1997,2,DO,M,35.0
24983,24984,2,8,1997,21,PF,F,9.0
24984,24985,2,8,1997,21,PF,M,9.0
24985,24986,2,8,1997,7,PM,F,26.0
24986,24987,2,8,1997,24,PL,F,27.0
24987,24988,2,8,1997,1,OT,M,29.0
24988,24989,2,8,1997,17,DM,M,49.0
24989,24990,2,8,1997,22,PB,M,42.0
24990,24991,2,8,1997,23,PX,F,20.0
24991,24992,2,8,1997,2,PE,M,22.0
24992,24993,2,8,1997,12,DM,M,51.0
24993,24994,2,8,1997,12,DM,F,52.0
24994,24995,2,8,1997,2,PB,M,37.0
24995,24996,2,8,1997,7,OT,M,28.0
24996,24997,2,8,1997,7,PM,M,11.0
24997,24998,2,8,1997,1,DO,M,56.0
24998,24999,2,8,1997,2,PB,F,38.0
24999,25000,2,8,1997,19,PM,F,21.0
25000,25001,2,8,1997,19,RM,F,11.0
25001,25002,2,8,1997,17,PM,F,22.0
25002,25003,2,8,1997,17,DM,M,41.0
25003,25004,2,8,1997,22,DM,F,40.0
25004,25005,2,8,1997,1,DO,M,49.0
25005,25006,2,8,1997,1,DM,F,37.0
25006,25007,2,8,1997,2,PB,M,43.0
25007,25008,2,8,1997,12,DM,M,45.0
25008,25009,2,8,1997,20,PF,F,7.0
25009,25010,2,8,1997,1,DO,F,47.0
25010,25011,2,8,1997,2,RM,M,10.0
25011,25012,2,8,1997,19,RM,M,11.0
25012,25013,2,8,1997,17,DM,F,46.0
25013,25014,2,8,1997,2,DM,M,49.0
25014,25015,2,8,1997,12,DM,M,51.0
25015,25016,2,8,1997,12,DM,M,40.0
25016,25017,2,8,1997,21,RM,M,10.0
25017,25018,2,8,1997,22,DM,F,35.0
25018,25019,2,8,1997,23,RM,M,12.0
25019,25020,2,8,1997,2,PB,M,39.0
25020,25021,2,8,1997,12,AH,,
25021,25022,2,8,1997,19,RM,M,12.0
25022,25023,2,8,1997,23,RM,M,11.0
25023,25024,2,8,1997,24,RM,F,11.0
25024,25025,2,9,1997,4,PF,M,10.0
25025,25026,2,9,1997,6,PB,F,34.0
25026,25027,2,9,1997,9,DM,M,45.0
25027,25028,2,9,1997,14,DM,F,43.0
25028,25029,2,9,1997,8,DO,M,50.0
25029,25030,2,9,1997,14,DM,F,45.0
25030,25031,2,9,1997,15,RM,M,11.0
25031,25032,2,9,1997,3,PM,M,22.0
25032,25033,2,9,1997,4,RM,F,10.0
25033,25034,2,9,1997,9,OL,F,35.0
25034,25035,2,9,1997,13,RM,M,9.0
25035,25036,2,9,1997,3,DO,F,52.0
25036,25037,2,9,1997,4,DM,M,51.0
25037,25038,2,9,1997,3,DO,F,57.0
25038,25039,2,9,1997,4,OT,M,25.0
25039,25040,2,9,1997,13,RM,F,10.0
25040,25041,2,9,1997,11,OT,M,25.0
25041,25042,2,9,1997,14,DM,M,57.0
25042,25043,2,9,1997,4,DM,F,40.0
25043,25044,2,9,1997,4,DM,M,53.0
25044,25045,2,9,1997,9,DM,F,52.0
25045,25046,2,9,1997,16,RM,M,11.0
25046,25047,2,9,1997,5,RM,F,11.0
25047,25048,2,9,1997,6,DO,M,48.0
25048,25049,2,9,1997,14,RM,M,12.0
25049,25050,2,9,1997,8,DO,F,48.0
25050,25051,2,9,1997,14,DM,M,47.0
25051,25052,2,9,1997,11,DO,M,57.0
25052,25053,2,9,1997,6,OT,F,25.0
25053,25054,2,9,1997,9,DM,M,47.0
25054,25055,2,9,1997,3,RM,M,11.0
25055,25056,2,9,1997,6,RM,M,10.0
25056,25057,2,9,1997,11,OT,M,23.0
25057,25058,2,9,1997,8,OT,F,23.0
25058,25059,2,9,1997,10,PL,M,21.0
25059,25060,2,9,1997,4,DM,M,48.0
25060,25061,2,9,1997,14,DM,M,39.0
25061,25062,2,9,1997,16,RM,F,8.0
25062,25063,2,9,1997,11,DO,M,51.0
25063,25064,2,9,1997,4,DM,M,45.0
25064,25065,2,9,1997,6,DO,F,46.0
25065,25066,2,9,1997,14,DM,M,49.0
25066,25067,2,9,1997,15,RM,M,9.0
25067,25068,2,9,1997,11,DO,F,56.0
25068,25069,2,9,1997,11,DM,M,43.0
25069,25070,2,9,1997,10,RM,M,12.0
25070,25071,2,9,1997,15,RM,M,10.0
25071,25072,2,9,1997,4,DM,M,56.0
25072,25073,2,9,1997,6,DO,M,55.0
25073,25074,2,9,1997,14,DM,M,37.0
25074,25075,2,9,1997,3,OT,M,23.0
25075,25076,2,9,1997,9,DO,F,57.0
25076,25077,2,9,1997,3,DO,M,49.0
25077,25078,2,9,1997,9,OT,M,22.0
25078,25079,2,9,1997,14,DM,M,47.0
25079,25080,2,9,1997,4,OT,F,26.0
25080,25081,2,9,1997,14,PM,M,19.0
25081,25082,2,9,1997,5,DM,F,42.0
25082,25083,2,9,1997,4,PF,F,7.0
25083,25084,2,9,1997,5,PM,M,19.0
25084,25085,2,9,1997,3,PB,F,35.0
25085,25086,2,9,1997,8,DO,M,53.0
25086,25087,2,9,1997,14,DM,F,46.0
25087,25088,2,9,1997,5,DM,M,53.0
25088,25089,2,9,1997,9,DM,M,54.0
25089,25090,2,9,1997,8,DO,F,48.0
25090,25091,2,9,1997,15,RM,F,10.0
25091,25092,2,9,1997,10,RM,F,11.0
25092,25093,2,9,1997,3,OT,F,24.0
25093,25094,2,9,1997,9,PL,F,22.0
25094,25095,2,9,1997,3,DM,M,47.0
25095,25096,2,9,1997,6,PF,M,8.0
25096,25097,2,9,1997,11,DO,M,46.0
25097,25098,2,9,1997,4,DM,F,47.0
25098,25099,2,9,1997,11,RM,M,11.0
25099,25100,2,9,1997,8,DM,M,39.0
25100,25101,2,9,1997,9,DM,F,37.0
25101,25102,2,9,1997,4,PF,M,9.0
25102,25103,2,9,1997,4,DM,F,46.0
25103,25104,2,9,1997,6,DO,M,52.0
25104,25105,2,9,1997,14,DM,M,49.0
25105,25106,2,9,1997,3,DO,M,52.0
25106,25107,2,9,1997,6,PF,M,8.0
25107,25108,2,9,1997,9,DM,F,43.0
25108,25109,2,9,1997,5,DM,M,45.0
25109,25110,2,9,1997,3,DO,F,45.0
25110,25111,2,9,1997,14,OT,F,20.0
25111,25112,2,9,1997,10,RM,M,9.0
