,record_id,month,day,year,plot,species,sex,wgt
8808,8809,2,4,1984,16,RM,F,7.0
8809,8810,2,4,1984,12,DS,F,122.0
8810,8811,2,4,1984,22,OT,M,25.0
8811,8812,2,4,1984,24,DO,F,44.0
8812,8813,2,4,1984,16,RM,M,7.0
8813,8814,2,4,1984,12,DM,F,37.0
8814,8815,2,4,1984,22,DM,F,36.0
8815,8816,2,4,1984,14,SS,,
8816,8817,2,4,1984,17,DM,F,38.0
8817,8818,2,4,1984,13,DM,F,37.0
8818,8819,2,4,1984,12,RM,M,10.0
8819,8820,2,4,1984,23,RM,F,8.0
8820,8821,2,4,1984,19,RM,F,7.0
8821,8822,2,4,1984,12,OT,F,21.0
8822,8823,2,4,1984,14,DM,M,46.0
8823,8824,2,4,1984,12,OT,M,20.0
8824,8825,2,4,1984,20,DM,F,41.0
8825,8826,2,4,1984,14,DM,F,42.0
8826,8827,2,4,1984,18,DS,F,113.0
8827,8828,2,4,1984,21,PM,F,27.0
8828,8829,2,4,1984,19,RM,M,9.0
8829,8830,2,4,1984,22,DS,F,107.0
8830,8831,2,4,1984,14,OL,F,28.0
8831,8832,2,4,1984,18,DM,F,41.0
8832,8833,2,4,1984,20,DS,F,116.0
8833,8834,2,4,1984,13,DS,M,144.0
8834,8835,2,4,1984,18,DM,M,42.0
8835,8836,2,4,1984,22,DS,M,124.0
8836,8837,2,4,1984,13,DS,M,141.0
8837,8838,2,4,1984,24,DM,F,37.0
8838,8839,2,4,1984,18,DM,F,39.0
8839,8840,2,4,1984,20,DS,M,140.0
8840,8841,2,4,1984,12,DM,F,37.0
8841,8842,2,4,1984,20,DS,F,119.0
8842,8843,2,4,1984,21,RM,M,10.0
8843,8844,2,4,1984,12,DO,M,49.0
8844,8845,2,4,1984,17,RM,,
8845,8846,2,4,1984,16,RM,M,10.0
8846,8847,2,4,1984,14,DM,F,40.0
8847,8848,2,4,1984,17,RM,F,7.0
8848,8849,2,4,1984,23,RM,M,8.0
8849,8850,2,4,1984,14,DO,F,48.0
8850,8851,2,4,1984,22,DM,M,49.0
8851,8852,2,4,1984,12,DS,M,132.0
8852,8853,2,5,1984,3,RM,M,10.0
8853,8854,2,5,1984,6,DM,M,40.0
8854,8855,2,5,1984,9,DO,F,49.0
8855,8856,2,5,1984,1,DM,M,43.0
8856,8857,2,5,1984,3,,F,164.0
8857,8858,2,5,1984,5,DM,M,53.0
8858,8859,2,5,1984,11,DS,M,122.0
8859,8860,2,5,1984,1,OL,F,30.0
8860,8861,2,5,1984,4,DM,F,34.0
8861,8862,2,5,1984,5,DS,M,124.0
8862,8863,2,5,1984,15,RM,F,7.0
8863,8864,2,5,1984,7,RM,M,8.0
8864,8865,2,5,1984,1,OL,M,33.0
8865,8866,2,5,1984,4,DM,M,45.0
8866,8867,2,5,1984,8,DS,F,116.0
8867,8868,2,5,1984,4,DM,M,43.0
8868,8869,2,5,1984,15,,M,259.0
8869,8870,2,5,1984,3,,M,241.0
8870,8871,2,5,1984,6,DM,M,48.0
8871,8872,2,5,1984,1,DO,F,40.0
8872,8873,2,5,1984,6,DM,F,46.0
8873,8874,2,5,1984,11,DS,F,96.0
8874,8875,2,5,1984,9,DO,M,53.0
8875,8876,2,5,1984,3,RM,F,8.0
8876,8877,2,5,1984,6,DM,F,40.0
8877,8878,2,5,1984,9,OL,M,34.0
8878,8879,2,5,1984,3,RM,M,7.0
8879,8880,2,5,1984,11,DM,M,41.0
8880,8881,2,5,1984,9,DM,F,39.0
8881,8882,2,5,1984,8,AB,,
8882,8883,2,5,1984,2,DS,F,120.0
8883,8884,2,5,1984,6,DM,F,33.0
8884,8885,2,5,1984,11,DO,M,46.0
8885,8886,2,5,1984,9,DM,F,37.0
8886,8887,2,5,1984,2,DO,F,46.0
