,record_id,month,day,year,plot,species,sex,wgt
13840,13841,1,23,1988,22,DM,M,45.0
13841,13842,1,23,1988,19,RM,M,11.0
13842,13843,1,23,1988,12,DO,M,57.0
13843,13844,1,23,1988,20,DM,F,39.0
13844,13845,1,23,1988,20,RM,M,8.0
13845,13846,1,23,1988,22,RM,F,9.0
13846,13847,1,23,1988,18,DM,F,38.0
13847,13848,1,23,1988,12,PE,F,24.0
13848,13849,1,23,1988,18,OT,F,25.0
13849,13850,1,23,1988,24,SH,F,60.0
13850,13851,1,23,1988,6,DM,M,45.0
13851,13852,1,23,1988,16,PM,M,28.0
13852,13853,1,23,1988,20,RM,F,10.0
13853,13854,1,23,1988,12,DO,F,54.0
13854,13855,1,23,1988,21,RM,M,9.0
13855,13856,1,23,1988,21,AB,,
13856,13857,1,23,1988,24,RM,F,11.0
13857,13858,1,23,1988,21,RM,M,9.0
13858,13859,1,23,1988,12,DO,F,46.0
13859,13860,1,23,1988,20,DO,F,48.0
13860,13861,1,23,1988,6,DO,M,48.0
13861,13862,1,23,1988,21,RM,M,12.0
13862,13863,1,23,1988,12,RM,M,9.0
13863,13864,1,23,1988,24,DM,F,34.0
13864,13865,1,23,1988,18,DM,M,45.0
13865,13866,1,23,1988,21,RM,M,9.0
13866,13867,1,23,1988,12,RM,F,9.0
13867,13868,1,23,1988,14,RM,F,11.0
13868,13869,1,23,1988,14,DM,M,43.0
13869,13870,1,23,1988,6,PE,M,24.0
13870,13871,1,23,1988,17,RM,F,10.0
13871,13872,1,23,1988,22,DM,M,46.0
13872,13873,1,23,1988,6,DO,M,53.0
13873,13874,1,23,1988,18,DM,F,41.0
13874,13875,1,23,1988,12,DM,M,
13875,13876,1,23,1988,24,DM,M,42.0
13876,13877,1,23,1988,22,DM,M,46.0
13877,13878,1,23,1988,19,RM,M,11.0
13878,13879,1,23,1988,16,RM,M,10.0
13879,13880,1,23,1988,16,RM,M,10.0
13880,13881,1,23,1988,6,DO,M,49.0
13881,13882,1,23,1988,18,DM,M,40.0
13882,13883,1,23,1988,19,RM,F,13.0
13883,13884,1,23,1988,20,DM,F,43.0
13884,13885,1,23,1988,22,DS,F,144.0
13885,13886,1,23,1988,17,AH,,
13886,13887,1,23,1988,21,RM,F,9.0
13887,13888,1,23,1988,21,RM,F,10.0
13888,13889,1,23,1988,16,RM,M,10.0
13889,13890,1,23,1988,6,DO,F,50.0
13890,13891,1,23,1988,18,DM,M,38.0
13891,13892,1,23,1988,23,PM,M,24.0
13892,13893,1,23,1988,18,RM,M,9.0
13893,13894,1,23,1988,19,RM,M,8.0
13894,13895,1,23,1988,6,PE,M,18.0
13895,13896,1,23,1988,17,DO,M,49.0
13896,13897,1,23,1988,24,AB,,
13897,13898,1,23,1988,17,AH,,
13898,13899,1,23,1988,17,,F,161.0
13899,13900,1,23,1988,22,,M,190.0
13900,13901,1,23,1988,17,AB,,
13901,13902,1,23,1988,22,PE,F,24.0
13902,13903,1,23,1988,19,PM,M,23.0
13903,13904,1,23,1988,20,DM,M,43.0
13904,13905,1,23,1988,17,DO,M,58.0
13905,13906,1,23,1988,21,RM,M,8.0
13906,13907,1,23,1988,19,PM,F,15.0
13907,13908,1,23,1988,6,PE,F,26.0
13908,13909,1,23,1988,17,OT,M,27.0
13909,13910,1,23,1988,23,RM,F,8.0
13910,13911,1,23,1988,19,RM,F,8.0
13911,13912,1,23,1988,6,PM,M,20.0
13912,13913,1,23,1988,12,DM,F,35.0
13913,13914,1,23,1988,17,PE,M,22.0
13914,13915,1,23,1988,24,,F,148.0
13915,13916,1,23,1988,18,DO,M,50.0
13916,13917,1,24,1988,2,AH,,
13917,13918,1,24,1988,3,PE,F,22.0
13918,13919,1,24,1988,7,PE,F,21.0
13919,13920,1,24,1988,2,DM,M,38.0
13920,13921,1,24,1988,9,DO,F,47.0
13921,13922,1,24,1988,2,DM,F,41.0
13922,13923,1,24,1988,13,AB,,
13923,13924,1,24,1988,7,PE,M,25.0
13924,13925,1,24,1988,10,RM,F,10.0
13925,13926,1,24,1988,9,RM,M,9.0
13926,13927,1,24,1988,5,DO,F,45.0
13927,13928,1,24,1988,2,AH,,
13928,13929,1,24,1988,3,RM,,10.0
13929,13930,1,24,1988,11,PM,M,19.0
13930,13931,1,24,1988,5,DO,M,55.0
13931,13932,1,24,1988,1,DM,M,43.0
13932,13933,1,24,1988,8,DO,M,53.0
13933,13934,1,24,1988,3,PE,M,22.0
13934,13935,1,24,1988,2,DM,M,47.0
13935,13936,1,24,1988,9,DO,M,50.0
13936,13937,1,24,1988,8,DS,M,155.0
13937,13938,1,24,1988,5,DO,M,55.0
13938,13939,1,24,1988,11,SH,F,51.0
13939,13940,1,24,1988,3,,M,209.0
13940,13941,1,24,1988,10,PM,F,20.0
13941,13942,1,24,1988,7,RM,M,10.0
13942,13943,1,24,1988,4,DM,F,38.0
13943,13944,1,24,1988,15,,F,198.0
13944,13945,1,24,1988,4,DM,M,50.0
13945,13946,1,24,1988,3,RM,F,13.0
13946,13947,1,24,1988,11,UR,,
13947,13948,1,24,1988,1,DM,M,41.0
13948,13949,1,24,1988,11,DM,M,45.0
13949,13950,1,24,1988,15,RM,M,9.0
