,record_id,month,day,year,plot,species,sex,wgt
3685,3686,1,11,1981,11,DM,M,34.0
3686,3687,1,11,1981,20,PE,F,19.0
3687,3688,1,11,1981,13,DM,M,49.0
3688,3689,1,11,1981,8,DS,M,140.0
3689,3690,1,11,1981,11,DM,F,46.0
3690,3691,1,11,1981,13,,F,118.0
3691,3692,1,11,1981,20,DM,M,38.0
3692,3693,1,11,1981,24,,F,192.0
3693,3694,1,11,1981,24,DO,F,49.0
3694,3695,1,11,1981,11,DS,M,130.0
3695,3696,1,11,1981,8,DO,F,57.0
3696,3697,1,11,1981,10,DM,M,49.0
3697,3698,1,11,1981,19,RM,M,11.0
3698,3699,1,11,1981,20,OL,M,37.0
3699,3700,1,11,1981,23,CQ,,
3700,3701,1,11,1981,13,OT,M,24.0
3701,3702,1,11,1981,22,AB,,
3702,3703,1,11,1981,19,PF,M,9.0
3703,3704,1,11,1981,17,OL,F,34.0
3704,3705,1,11,1981,22,AB,,
3705,3706,1,11,1981,20,AB,,
3706,3707,1,11,1981,11,PP,F,14.0
3707,3708,1,11,1981,18,DS,M,130.0
3708,3709,1,11,1981,19,RM,F,12.0
3709,3710,1,11,1981,20,DS,F,158.0
3710,3711,1,11,1981,8,DO,F,57.0
3711,3712,1,11,1981,17,DS,F,116.0
3712,3713,1,11,1981,18,DM,F,34.0
3713,3714,1,11,1981,20,OT,F,24.0
3714,3715,1,11,1981,22,DS,F,131.0
3715,3716,1,11,1981,22,DS,F,136.0
3716,3717,1,11,1981,23,CQ,,
3717,3718,1,11,1981,10,OL,M,37.0
3718,3719,1,11,1981,17,OT,M,24.0
3719,3720,1,11,1981,17,DS,M,148.0
3720,3721,1,11,1981,17,DM,F,48.0
3721,3722,1,11,1981,23,CQ,,
3722,3723,1,11,1981,17,DO,F,46.0
3723,3724,1,11,1981,20,OT,M,28.0
3724,3725,1,11,1981,24,DM,F,46.0
3725,3726,1,11,1981,13,OL,F,36.0
3726,3727,1,11,1981,8,DS,M,139.0
3727,3728,1,11,1981,13,DS,F,120.0
3728,3729,1,11,1981,17,OT,F,28.0
3729,3730,1,11,1981,10,DM,M,43.0
3730,3731,1,11,1981,16,,,
3731,3732,1,11,1981,21,,,
3732,3733,1,11,1981,7,,,
3733,3734,1,12,1981,1,OL,F,33.0
3734,3735,1,12,1981,1,DO,M,39.0
3735,3736,1,12,1981,1,DM,M,51.0
3736,3737,1,12,1981,1,DM,F,45.0
3737,3738,1,12,1981,2,DM,M,47.0
3738,3739,1,12,1981,2,DO,M,45.0
3739,3740,1,12,1981,2,OT,M,27.0
3740,3741,1,12,1981,2,DM,M,50.0
3741,3742,1,12,1981,3,DS,F,136.0
3742,3743,1,12,1981,3,DS,M,121.0
3743,3744,1,12,1981,3,DM,F,46.0
3744,3745,1,12,1981,3,DM,F,40.0
3745,3746,1,12,1981,4,DM,F,37.0
3746,3747,1,12,1981,4,,F,200.0
3747,3748,1,12,1981,5,DM,M,55.0
3748,3749,1,12,1981,5,DM,M,48.0
3749,3750,1,12,1981,6,DM,F,41.0
3750,3751,1,12,1981,6,DM,F,47.0
3751,3752,1,12,1981,6,DS,M,127.0
3752,3753,1,12,1981,6,OT,M,24.0
3753,3754,1,12,1981,6,DS,M,132.0
3754,3755,1,12,1981,6,DS,M,123.0
3755,3756,1,12,1981,8,DM,M,49.0
3756,3757,1,12,1981,8,DS,M,148.0
3757,3758,1,12,1981,8,DO,M,57.0
3758,3759,1,12,1981,9,DS,M,124.0
3759,3760,1,12,1981,9,DO,F,59.0
3760,3761,1,12,1981,9,DM,F,47.0
3761,3762,1,12,1981,9,DM,F,40.0
3762,3763,1,12,1981,9,DM,M,48.0
3763,3764,1,12,1981,10,PE,M,25.0
3764,3765,1,12,1981,10,PM,F,26.0
3765,3766,1,12,1981,10,DS,F,130.0
3766,3767,1,12,1981,11,DS,M,128.0
3767,3768,1,12,1981,12,DM,M,49.0
3768,3769,1,12,1981,12,DM,F,32.0
3769,3770,1,12,1981,12,DM,M,50.0
3770,3771,1,12,1981,12,DM,F,47.0
3771,3772,1,12,1981,14,DS,F,138.0
3772,3773,1,12,1981,14,DM,F,55.0
3773,3774,1,12,1981,14,DM,M,53.0
3774,3775,1,12,1981,6,AB,,
3775,3776,1,12,1981,9,DO,M,37.0
3776,3777,1,12,1981,1,,M,173.0
3777,3778,1,12,1981,2,DS,F,150.0
3778,3779,1,12,1981,5,OL,F,37.0
3779,3780,1,12,1981,12,RM,M,11.0
3780,3781,1,12,1981,2,DM,M,54.0
3781,3782,1,12,1981,5,DM,F,47.0
3782,3783,1,12,1981,15,PF,F,7.0
3783,3784,1,12,1981,1,DS,M,156.0
3784,3785,1,12,1981,12,,F,199.0
3785,3786,1,12,1981,14,DM,F,53.0
3786,3787,1,12,1981,15,OL,F,32.0
3787,3788,1,12,1981,6,DS,F,135.0
3788,3789,1,12,1981,9,DO,M,
3789,3790,1,12,1981,2,DM,M,41.0
3790,3791,1,12,1981,6,PF,M,8.0
3791,3792,1,12,1981,12,DM,M,50.0
