,record_id,month,day,year,plot,species,sex,wgt
7135,7136,1,12,1983,12,DO,M,48.0
7136,7137,1,12,1983,20,AB,,
7137,7138,1,12,1983,20,AB,,
7138,7139,1,12,1983,18,DM,M,39.0
7139,7140,1,12,1983,24,AB,,
7140,7141,1,12,1983,22,DM,F,36.0
7141,7142,1,12,1983,21,PM,F,19.0
7142,7143,1,12,1983,20,AB,,
7143,7144,1,12,1983,13,DM,M,42.0
7144,7145,1,12,1983,12,,M,239.0
7145,7146,1,12,1983,12,AB,,
7146,7147,1,12,1983,24,DM,M,42.0
7147,7148,1,12,1983,12,DM,F,38.0
7148,7149,1,12,1983,11,,F,208.0
7149,7150,1,12,1983,20,AB,,
7150,7151,1,12,1983,12,AB,,
7151,7152,1,12,1983,11,DM,F,31.0
7152,7153,1,12,1983,20,DM,F,39.0
7153,7154,1,12,1983,13,PF,F,5.0
7154,7155,1,12,1983,11,DS,F,121.0
7155,7156,1,12,1983,21,PM,F,23.0
7156,7157,1,12,1983,19,RM,F,8.0
7157,7158,1,12,1983,12,DS,M,132.0
7158,7159,1,12,1983,20,DO,M,51.0
7159,7160,1,12,1983,17,RM,F,9.0
7160,7161,1,12,1983,11,DO,F,39.0
7161,7162,1,12,1983,18,OL,M,41.0
7162,7163,1,12,1983,12,OL,F,28.0
7163,7164,1,12,1983,22,DS,M,137.0
7164,7165,1,12,1983,18,OL,F,27.0
7165,7166,1,12,1983,24,RM,F,9.0
7166,7167,1,12,1983,12,OL,M,36.0
7167,7168,1,12,1983,14,DS,M,117.0
7168,7169,1,12,1983,17,DM,F,31.0
7169,7170,1,12,1983,12,RM,M,10.0
7170,7171,1,12,1983,20,AB,,
7171,7172,1,12,1983,14,DM,F,41.0
7172,7173,1,12,1983,18,DM,F,37.0
7173,7174,1,12,1983,12,DM,F,36.0
7174,7175,1,12,1983,11,OL,M,36.0
7175,7176,1,12,1983,20,AB,,
7176,7177,1,12,1983,17,DM,F,39.0
7177,7178,1,12,1983,18,OT,M,29.0
7178,7179,1,12,1983,11,DM,M,38.0
7179,7180,1,12,1983,20,AB,,
7180,7181,1,12,1983,12,RM,F,8.0
7181,7182,1,12,1983,15,OL,M,34.0
7182,7183,1,12,1983,19,AB,,
7183,7184,1,12,1983,24,DM,M,42.0
7184,7185,1,12,1983,18,DM,F,37.0
7185,7186,1,12,1983,11,DM,M,43.0
7186,7187,1,12,1983,11,PC,,
7187,7188,1,12,1983,20,AB,,
7188,7189,1,12,1983,11,PM,M,24.0
7189,7190,1,12,1983,17,DS,M,130.0
7190,7191,1,12,1983,24,PM,M,19.0
7191,7192,1,12,1983,12,DM,M,44.0
7192,7193,1,12,1983,20,RM,F,8.0
7193,7194,1,12,1983,13,DS,M,125.0
7194,7195,1,12,1983,14,DM,M,40.0
7195,7196,1,12,1983,11,RM,M,8.0
7196,7197,1,12,1983,24,OT,M,25.0
7197,7198,1,12,1983,12,DM,M,39.0
7198,7199,1,12,1983,14,RM,F,8.0
7199,7200,1,12,1983,17,,F,145.0
7200,7201,1,12,1983,11,PF,F,6.0
7201,7202,1,12,1983,17,DO,F,48.0
7202,7203,1,12,1983,19,RM,F,7.0
7203,7204,1,12,1983,19,RM,M,8.0
7204,7205,1,12,1983,20,DM,F,38.0
7205,7206,1,12,1983,14,DM,F,41.0
7206,7207,1,12,1983,12,AB,,
7207,7208,1,12,1983,19,PF,M,5.0
7208,7209,1,12,1983,24,DM,F,36.0
7209,7210,1,12,1983,22,PF,M,7.0
7210,7211,1,12,1983,24,DM,F,38.0
7211,7212,1,12,1983,14,OL,M,40.0
7212,7213,1,12,1983,19,RM,F,12.0
7213,7214,1,12,1983,24,RM,F,8.0
7214,7215,1,12,1983,15,PM,M,21.0
7215,7216,1,12,1983,12,DM,F,38.0
7216,7217,1,12,1983,22,DS,M,132.0
7217,7218,1,12,1983,12,DS,F,110.0
7218,7219,1,12,1983,13,DM,F,39.0
7219,7220,1,12,1983,14,DM,F,38.0
7220,7221,1,12,1983,18,RM,M,9.0
7221,7222,1,12,1983,17,RM,M,9.0
7222,7223,1,12,1983,11,DM,M,46.0
7223,7224,1,12,1983,22,DM,F,36.0
7224,7225,1,12,1983,12,DM,M,42.0
7225,7226,1,12,1983,13,DM,M,47.0
