,record_id,month,day,year,plot,species,sex,wgt
11227,11228,3,8,1986,12,DS,M,119.0
11228,11229,3,8,1986,23,DO,F,56.0
11229,11230,3,8,1986,21,RM,F,11.0
11230,11231,3,8,1986,16,RM,M,9.0
11231,11232,3,8,1986,12,,F,170.0
11232,11233,3,8,1986,6,DM,F,52.0
11233,11234,3,8,1986,24,DM,M,48.0
11234,11235,3,8,1986,21,RM,F,10.0
11235,11236,3,8,1986,6,DM,M,46.0
11236,11237,3,8,1986,16,RM,F,10.0
11237,11238,3,8,1986,17,DM,F,38.0
11238,11239,3,8,1986,12,OT,M,26.0
11239,11240,3,8,1986,6,DS,M,130.0
11240,11241,3,8,1986,24,DO,F,52.0
11241,11242,3,8,1986,20,DM,F,48.0
11242,11243,3,8,1986,12,DO,,
11243,11244,3,8,1986,14,OL,M,37.0
11244,11245,3,8,1986,6,OL,F,31.0
11245,11246,3,8,1986,21,PE,F,25.0
11246,11247,3,8,1986,14,DM,F,39.0
11247,11248,3,8,1986,20,DM,M,47.0
11248,11249,3,8,1986,12,DO,M,
11249,11250,3,8,1986,17,OL,M,34.0
11250,11251,3,8,1986,12,DM,M,46.0
11251,11252,3,8,1986,24,DM,F,41.0
11252,11253,3,8,1986,22,DM,F,43.0
11253,11254,3,8,1986,17,DO,M,53.0
11254,11255,3,8,1986,12,DO,M,49.0
11255,11256,3,8,1986,22,DM,M,45.0
11256,11257,3,8,1986,16,OL,,
11257,11258,3,8,1986,22,DM,M,49.0
11258,11259,3,8,1986,18,DM,F,39.0
11259,11260,3,8,1986,12,OT,F,23.0
11260,11261,3,8,1986,12,DO,F,51.0
11261,11262,3,8,1986,14,OL,F,27.0
11262,11263,3,8,1986,6,DO,M,54.0
11263,11264,3,8,1986,12,DM,M,51.0
11264,11265,3,8,1986,14,,F,188.0
11265,11266,3,8,1986,14,SS,,
11266,11267,3,8,1986,14,OT,M,23.0
11267,11268,3,8,1986,12,PE,M,19.0
11268,11269,3,8,1986,12,DM,M,52.0
11269,11270,3,8,1986,12,DM,F,37.0
11270,11271,3,8,1986,24,DM,M,45.0
11271,11272,3,8,1986,23,RM,M,9.0
11272,11273,3,8,1986,22,DM,M,53.0
11273,11274,3,8,1986,12,DM,F,48.0
11274,11275,3,8,1986,14,DM,F,37.0
11275,11276,3,8,1986,23,DO,M,59.0
11276,11277,3,8,1986,14,DM,M,49.0
11277,11278,3,8,1986,6,DO,M,55.0
11278,11279,3,8,1986,6,PE,M,20.0
11279,11280,3,8,1986,21,PH,M,39.0
11280,11281,3,8,1986,17,,,185.0
11281,11282,3,8,1986,22,DS,M,12.0
11282,11283,3,8,1986,19,RM,F,10.0
11283,11284,3,9,1986,2,DM,M,44.0
11284,11285,3,9,1986,3,PP,,
11285,11286,3,9,1986,11,DO,,44.0
11286,11287,3,9,1986,11,DS,M,126.0
11287,11288,3,9,1986,9,DM,M,42.0
11288,11289,3,9,1986,4,DO,M,52.0
11289,11290,3,9,1986,8,DS,M,
11290,11291,3,9,1986,2,DM,F,40.0
11291,11292,3,9,1986,9,DM,M,45.0
11292,11293,3,9,1986,11,PP,M,15.0
11293,11294,3,9,1986,9,DS,F,131.0
11294,11295,3,9,1986,8,DO,M,54.0
11295,11296,3,9,1986,9,DM,M,48.0
11296,11297,3,9,1986,13,DM,M,47.0
11297,11298,3,9,1986,4,DM,M,46.0
11298,11299,3,9,1986,3,RM,F,7.0
11299,11300,3,9,1986,4,DS,F,116.0
11300,11301,3,9,1986,13,AB,,
11301,11302,3,9,1986,3,,F,173.0
11302,11303,3,9,1986,1,DS,M,156.0
11303,11304,3,9,1986,2,DM,M,48.0
11304,11305,3,9,1986,2,DM,F,49.0
11305,11306,3,9,1986,5,DM,F,44.0
11306,11307,3,9,1986,11,DM,M,48.0
11307,11308,3,9,1986,2,DO,F,68.0
11308,11309,3,9,1986,3,RM,F,11.0
11309,11310,3,9,1986,10,RM,M,9.0
11310,11311,3,9,1986,4,OL,M,38.0
11311,11312,3,9,1986,1,DS,,
11312,11313,3,9,1986,4,DS,M,130.0
11313,11314,3,9,1986,11,RM,M,10.0
11314,11315,3,9,1986,2,PE,M,19.0
11315,11316,3,9,1986,2,DM,F,38.0
11316,11317,3,9,1986,5,DO,F,56.0
11317,11318,3,9,1986,11,PE,M,19.0
11318,11319,3,9,1986,13,DM,M,46.0
11319,11320,3,9,1986,4,DS,F,124.0
11320,11321,3,9,1986,5,DM,F,41.0
11321,11322,3,9,1986,8,DS,F,131.0
11322,11323,3,9,1986,11,DM,F,42.0
11323,11324,3,9,1986,8,DS,M,147.0
11324,11325,3,9,1986,10,RM,F,10.0
11325,11326,3,9,1986,9,DM,F,43.0
11326,11327,3,9,1986,2,DM,M,50.0
11327,11328,3,9,1986,1,DM,M,51.0
11328,11329,3,9,1986,2,,M,240.0
11329,11330,3,9,1986,1,DM,M,45.0
11330,11331,3,9,1986,10,RM,M,10.0
11331,11332,3,9,1986,1,DS,F,134.0
11332,11333,3,9,1986,13,SS,,
11333,11334,3,9,1986,4,DM,M,43.0
11334,11335,3,9,1986,9,DM,M,47.0
11335,11336,3,9,1986,7,PE,F,24.0
11336,11337,3,9,1986,3,PE,F,22.0
11337,11338,3,9,1986,11,DM,F,40.0
11338,11339,3,9,1986,7,RM,F,12.0
11339,11340,3,9,1986,15,,,
11340,11341,4,12,1986,12,DO,M,49.0
11341,11342,4,12,1986,6,AB,,
11342,11343,4,12,1986,14,DM,M,52.0
11343,11344,4,12,1986,17,DM,F,43.0
11344,11345,4,12,1986,12,DO,F,55.0
11345,11346,4,12,1986,24,PM,M,18.0
11346,11347,4,12,1986,14,DM,F,39.0
11347,11348,4,12,1986,12,DS,M,120.0
11348,11349,4,12,1986,22,DM,M,45.0
11349,11350,4,12,1986,14,DM,F,48.0
11350,11351,4,12,1986,23,RM,M,10.0
11351,11352,4,12,1986,16,RM,M,10.0
11352,11353,4,12,1986,24,DM,F,40.0
11353,11354,4,12,1986,17,DO,F,57.0
11354,11355,4,12,1986,12,DM,M,52.0
11355,11356,4,12,1986,14,,F,180.0
11356,11357,4,12,1986,14,DM,M,52.0
11357,11358,4,12,1986,22,PE,M,21.0
11358,11359,4,12,1986,16,SS,,
11359,11360,4,12,1986,22,DM,M,30.0
11360,11361,4,12,1986,20,DM,M,42.0
11361,11362,4,12,1986,14,OL,M,38.0
11362,11363,4,12,1986,22,DM,M,47.0
11363,11364,4,12,1986,12,DM,M,48.0
11364,11365,4,12,1986,6,DO,M,53.0
11365,11366,4,12,1986,14,OL,F,27.0
11366,11367,4,12,1986,17,,F,192.0
11367,11368,4,12,1986,12,DM,F,43.0
11368,11369,4,12,1986,17,,M,99.0
11369,11370,4,12,1986,18,DM,M,54.0
11370,11371,4,12,1986,12,DM,F,46.0
11371,11372,4,12,1986,12,DM,M,42.0
11372,11373,4,12,1986,22,PE,F,27.0
11373,11374,4,12,1986,22,DS,M,125.0
11374,11375,4,12,1986,19,PP,M,17.0
11375,11376,4,12,1986,10,,,
11376,11377,4,12,1986,21,,,
11377,11378,4,13,1986,5,DM,M,53.0
11378,11379,4,13,1986,9,DM,M,47.0
11379,11380,4,13,1986,11,DS,M,120.0
11380,11381,4,13,1986,9,DS,F,130.0
11381,11382,4,13,1986,8,DO,F,57.0
11382,11383,4,13,1986,5,DM,M,41.0
11383,11384,4,13,1986,8,DS,M,150.0
11384,11385,4,13,1986,1,PM,F,26.0
11385,11386,4,13,1986,5,DO,M,58.0
11386,11387,4,13,1986,2,DM,M,42.0
11387,11388,4,13,1986,2,DM,F,42.0
11388,11389,4,13,1986,15,AH,,
11389,11390,4,13,1986,7,RM,,
11390,11391,4,13,1986,2,DM,M,26.0
11391,11392,4,13,1986,5,DM,F,42.0
11392,11393,4,13,1986,9,OL,M,39.0
11393,11394,4,13,1986,4,DS,F,74.0
11394,11395,4,13,1986,3,,F,176.0
11395,11396,4,13,1986,4,OL,F,34.0
11396,11397,4,13,1986,4,DO,M,50.0
11397,11398,4,13,1986,3,,,102.0
11398,11399,4,13,1986,1,DS,M,157.0
11399,11400,4,13,1986,4,DS,F,125.0
11400,11401,4,13,1986,5,DM,M,52.0
11401,11402,4,13,1986,11,DM,M,46.0
11402,11403,4,13,1986,13,DM,M,48.0
